s,sLabel,point,update,isil,jawp
http://www.wikidata.org/entity/Q61886837,文京区立千石図書館,,2019-05-19T02:13:37Z,JP-1000938,
http://www.wikidata.org/entity/Q61886838,文京区立湯島図書館,,2019-05-19T02:13:40Z,JP-1000939,
http://www.wikidata.org/entity/Q61886840,文京区立根津図書室,,2019-05-19T02:13:43Z,JP-1000940,
http://www.wikidata.org/entity/Q61886842,文京区立大塚公園みどりの図書室,,2019-05-19T02:13:45Z,JP-1000941,
http://www.wikidata.org/entity/Q61886844,台東区立中央図書館,,2019-05-19T02:13:48Z,JP-1000943,
http://www.wikidata.org/entity/Q61886846,台東区立石浜図書館,,2019-05-19T02:13:50Z,JP-1000944,
http://www.wikidata.org/entity/Q61886848,台東区立根岸図書館,,2019-05-19T02:13:53Z,JP-1000945,
http://www.wikidata.org/entity/Q61886849,台東区立中央図書館浅草橋分室,,2019-05-19T02:13:55Z,JP-1000946,
http://www.wikidata.org/entity/Q61886853,墨田区立緑図書館,,2019-05-19T02:14:00Z,JP-1000950,
http://www.wikidata.org/entity/Q61886855,墨田区立八広図書館,,2019-05-19T02:14:03Z,JP-1000951,
http://www.wikidata.org/entity/Q61886858,江東区立江東図書館,,2019-05-19T02:14:05Z,JP-1000952,
http://www.wikidata.org/entity/Q61886862,江東区立城東図書館,,2019-05-19T02:14:11Z,JP-1000955,
http://www.wikidata.org/entity/Q61886863,江東区立亀戸図書館,,2019-05-19T02:14:13Z,JP-1000956,
http://www.wikidata.org/entity/Q61886864,江東区立東陽図書館,,2019-05-19T01:07:16Z,JP-1000957,
http://www.wikidata.org/entity/Q61886869,江東区立砂町図書館,,2019-05-19T01:07:22Z,JP-1000959,
http://www.wikidata.org/entity/Q61886870,江東区立東大島図書館,,2019-05-19T01:07:24Z,JP-1000960,
http://www.wikidata.org/entity/Q61886871,江東区立東雲図書館,,2019-05-19T01:07:27Z,JP-1000961,
http://www.wikidata.org/entity/Q61886873,江東区立古石場図書館,,2019-05-19T01:07:29Z,JP-1000962,
http://www.wikidata.org/entity/Q61886876,品川区立荏原図書館,,2019-05-19T01:07:34Z,JP-1000964,
http://www.wikidata.org/entity/Q61886886,品川区立ゆたか図書館,,2019-05-19T01:07:47Z,JP-1000969,
http://www.wikidata.org/entity/Q61886889,品川区立大崎図書館,,2019-05-19T01:07:53Z,JP-1000971,
http://www.wikidata.org/entity/Q61886894,目黒区立大橋図書館,,2019-05-19T01:08:00Z,JP-1000974,
http://www.wikidata.org/entity/Q61886897,目黒区立緑が丘図書館,,2019-05-19T01:08:03Z,JP-1000975,
http://www.wikidata.org/entity/Q61886900,目黒区立中目黒駅前図書館,,2019-05-19T01:08:08Z,JP-1000977,
http://www.wikidata.org/entity/Q61886901,目黒区立目黒本町図書館,,2019-05-19T01:08:10Z,JP-1000978,
http://www.wikidata.org/entity/Q61886902,目黒区立洗足図書館,,2019-05-19T01:08:13Z,JP-1000979,
http://www.wikidata.org/entity/Q61886905,大田区立大田図書館,,2019-05-19T01:08:18Z,JP-1000981,
http://www.wikidata.org/entity/Q61886906,大田区立池上図書館,,2019-05-19T01:08:21Z,JP-1000982,
http://www.wikidata.org/entity/Q61886907,大田区立入新井図書館,,2019-05-19T01:08:24Z,JP-1000983,
http://www.wikidata.org/entity/Q61886909,大田区立大森南図書館,,2019-05-19T01:08:26Z,JP-1000984,
http://www.wikidata.org/entity/Q61886910,大田区立蒲田図書館,,2019-05-19T01:08:29Z,JP-1000985,
http://www.wikidata.org/entity/Q61886913,大田区立下丸子図書館,,2019-05-19T01:08:31Z,JP-1000986,
http://www.wikidata.org/entity/Q61886920,大田区立六郷図書館,,2019-05-19T01:08:42Z,JP-1000990,
http://www.wikidata.org/entity/Q61886921,大田区立蒲田駅前図書館,,2019-05-19T01:08:44Z,JP-1000991,
http://www.wikidata.org/entity/Q61886922,大田区立大森東図書館,,2019-05-19T01:08:47Z,JP-1000992,
http://www.wikidata.org/entity/Q61886923,大田区立多摩川図書館,,2019-05-19T01:08:49Z,JP-1000993,
http://www.wikidata.org/entity/Q61886927,大田区立大森西図書館,,2019-05-19T01:08:54Z,JP-1000995,
http://www.wikidata.org/entity/Q61886928,大田区立羽田図書館,,2019-05-19T01:08:57Z,JP-1000996,
http://www.wikidata.org/entity/Q61886931,世田谷区立梅丘図書館,,2019-05-19T01:09:02Z,JP-1000998,
http://www.wikidata.org/entity/Q61886935,世田谷区立下馬図書館,,2019-05-19T01:09:12Z,JP-1001002,
http://www.wikidata.org/entity/Q61886940,世田谷区立尾山台図書館,,2019-05-19T01:09:20Z,JP-1001005,
http://www.wikidata.org/entity/Q61886941,世田谷区立玉川台図書館,,2019-05-19T01:09:23Z,JP-1001006,
http://www.wikidata.org/entity/Q61886942,世田谷区立深沢図書館,,2019-05-19T01:09:25Z,JP-1001007,
http://www.wikidata.org/entity/Q61886944,世田谷区立桜丘図書館,,2019-05-19T01:09:28Z,JP-1001008,
http://www.wikidata.org/entity/Q61886945,世田谷区立上北沢図書館,,2019-05-19T01:09:31Z,JP-1001009,
http://www.wikidata.org/entity/Q61886946,世田谷区立粕谷図書館,,2019-05-19T01:09:33Z,JP-1001010,
http://www.wikidata.org/entity/Q61886948,世田谷区立鎌田図書館,,2019-05-19T01:09:36Z,JP-1001011,
http://www.wikidata.org/entity/Q61886949,世田谷区立経堂図書館,,2019-05-19T01:09:38Z,JP-1001012,
http://www.wikidata.org/entity/Q61886952,渋谷区立富ケ谷図書館,,2019-05-19T01:09:44Z,JP-1001016,
http://www.wikidata.org/entity/Q61886953,渋谷区立西原図書館,,2019-05-19T01:09:46Z,JP-1001017,
http://www.wikidata.org/entity/Q61886958,中野区立鷺宮図書館,,2019-05-19T01:09:54Z,JP-1001022,
http://www.wikidata.org/entity/Q61886959,中野区立野方図書館,,2019-05-19T01:09:57Z,JP-1001023,
http://www.wikidata.org/entity/Q61886961,中野区立本町図書館,,2019-05-19T01:09:59Z,JP-1001024,
http://www.wikidata.org/entity/Q61886966,中野区立江古田図書館,,2019-05-19T01:10:07Z,JP-1001027,
http://www.wikidata.org/entity/Q61886969,中野区立上高田図書館,,2019-05-19T01:10:10Z,JP-1001028,
http://www.wikidata.org/entity/Q61886970,杉並区立中央図書館,,2019-05-19T01:10:13Z,JP-1001029,
http://www.wikidata.org/entity/Q61886972,杉並区立永福図書館,,2019-05-19T01:10:15Z,JP-1001030,
http://www.wikidata.org/entity/Q61886973,杉並区立柿木図書館,,2019-05-19T01:10:18Z,JP-1001031,
http://www.wikidata.org/entity/Q61886974,杉並区立高円寺図書館,,2019-05-19T01:10:20Z,JP-1001032,
http://www.wikidata.org/entity/Q61886975,杉並区立宮前図書館,,2019-05-19T01:10:23Z,JP-1001033,
http://www.wikidata.org/entity/Q61886978,杉並区立西荻図書館,,2019-05-19T01:10:28Z,JP-1001035,
http://www.wikidata.org/entity/Q61886981,杉並区立南荻窪図書館,,2019-05-19T01:10:33Z,JP-1001037,
http://www.wikidata.org/entity/Q61886982,杉並区立下井草図書館,,2019-05-19T01:10:36Z,JP-1001038,
http://www.wikidata.org/entity/Q61886983,杉並区立高井戸図書館,,2019-05-19T01:10:39Z,JP-1001039,
http://www.wikidata.org/entity/Q61886984,杉並区立方南図書館,,2019-05-19T01:10:41Z,JP-1001040,
http://www.wikidata.org/entity/Q61886986,杉並区立今川図書館,,2019-05-19T01:10:44Z,JP-1001041,
http://www.wikidata.org/entity/Q61886987,豊島区立中央図書館,,2019-05-19T01:10:46Z,JP-1001042,
http://www.wikidata.org/entity/Q61886988,豊島区立巣鴨図書館,,2019-05-19T01:10:49Z,JP-1001043,
http://www.wikidata.org/entity/Q61886994,豊島区立目白図書館,,2019-05-19T01:10:54Z,JP-1001045,
http://www.wikidata.org/entity/Q61886996,豊島区立駒込図書館,,2019-05-19T01:10:57Z,JP-1001046,
http://www.wikidata.org/entity/Q61886997,豊島区立池袋図書館,,2019-05-19T01:10:59Z,JP-1001047,
http://www.wikidata.org/entity/Q61886998,豊島区立上池袋図書館,,2019-05-19T01:11:02Z,JP-1001048,
http://www.wikidata.org/entity/Q61887000,北区立赤羽北図書館,,2019-05-19T01:11:05Z,JP-1001050,
http://www.wikidata.org/entity/Q61887005,北区立浮間図書館,,2019-05-19T01:11:12Z,JP-1001053,
http://www.wikidata.org/entity/Q61887011,北区立昭和町図書館,,2019-05-19T01:11:18Z,JP-1001055,
http://www.wikidata.org/entity/Q61887013,北区立上十条図書館,,2019-05-19T01:11:23Z,JP-1001057,
http://www.wikidata.org/entity/Q61887014,北区立東田端図書館,,2019-05-19T01:11:25Z,JP-1001058,
http://www.wikidata.org/entity/Q61887018,北区立滝野川西図書館,,2019-05-19T01:11:30Z,JP-1001060,
http://www.wikidata.org/entity/Q61887019,北区立豊島図書館,,2019-05-19T02:35:58Z,JP-1001061,
http://www.wikidata.org/entity/Q61887020,北区立東十条図書館,,2019-05-19T02:36:01Z,JP-1001062,
http://www.wikidata.org/entity/Q61887023,荒川区立中央図書館,,2019-05-19T02:36:03Z,JP-1001063,
http://www.wikidata.org/entity/Q61887024,荒川区立尾久図書館,,2019-05-19T02:36:06Z,JP-1001064,
http://www.wikidata.org/entity/Q61887025,荒川区立日暮里図書館,,2019-05-19T02:36:08Z,JP-1001065,
http://www.wikidata.org/entity/Q61887029,荒川区立南千住図書館,,2019-05-19T02:36:13Z,JP-1001067,
http://www.wikidata.org/entity/Q61887034,板橋区立清水図書館,,2019-05-19T02:36:21Z,JP-1001070,
http://www.wikidata.org/entity/Q61887036,板橋区立蓮根図書館,,2019-05-19T02:36:24Z,JP-1001071,
http://www.wikidata.org/entity/Q61887039,板橋区立氷川図書館,,2019-05-19T02:36:26Z,JP-1001072,
http://www.wikidata.org/entity/Q61887040,板橋区立高島平図書館,,2019-05-19T02:36:29Z,JP-1001073,
http://www.wikidata.org/entity/Q61887043,板橋区立東板橋図書館,,2019-05-19T02:36:31Z,JP-1001074,
http://www.wikidata.org/entity/Q61887045,板橋区立小茂根図書館,,2019-05-19T02:36:34Z,JP-1001075,
http://www.wikidata.org/entity/Q61887048,板橋区立志村図書館,,2019-05-19T02:36:39Z,JP-1001077,
http://www.wikidata.org/entity/Q61887051,練馬区立石神井図書館,,2019-05-19T02:36:55Z,JP-1001079,
http://www.wikidata.org/entity/Q61887053,練馬区立大泉図書館,,2019-05-19T02:36:57Z,JP-1001080,
http://www.wikidata.org/entity/Q61887056,練馬区立平和台図書館,,2019-05-19T02:37:00Z,JP-1001082,
http://www.wikidata.org/entity/Q61887064,練馬区立南大泉図書館,,2019-05-19T02:37:12Z,JP-1001087,
http://www.wikidata.org/entity/Q61887066,練馬区立光が丘図書館,,2019-05-19T02:37:15Z,JP-1001088,
http://www.wikidata.org/entity/Q61887069,練馬区立南田中図書館,,2019-05-19T02:37:20Z,JP-1001090,
http://www.wikidata.org/entity/Q61887073,足立区立新田コミュニティ図書館,,2019-05-19T02:37:23Z,JP-1001093,
http://www.wikidata.org/entity/Q61887077,足立区立宮城コミュニティ図書館,,2019-05-19T02:37:28Z,JP-1001096,
http://www.wikidata.org/entity/Q61887078,足立区立やよい図書館,,2019-05-19T02:37:30Z,JP-1001097,
http://www.wikidata.org/entity/Q61887079,足立区立舎人図書館,,2019-05-19T02:37:33Z,JP-1001100,
http://www.wikidata.org/entity/Q61887080,足立区立保塚図書館,,2019-05-19T02:37:35Z,JP-1001101,
http://www.wikidata.org/entity/Q61887084,足立区立鹿浜図書館,,2019-05-19T02:37:40Z,JP-1001103,
http://www.wikidata.org/entity/Q61887085,足立区立興本図書館,,2019-05-19T02:37:43Z,JP-1001104,
http://www.wikidata.org/entity/Q61887089,足立区立伊興図書館,,2019-05-19T02:37:46Z,JP-1001105,
http://www.wikidata.org/entity/Q61887093,葛飾区立新宿図書センター,,2019-05-19T02:37:51Z,JP-1001107,
http://www.wikidata.org/entity/Q61887094,葛飾区立お花茶屋図書館,,2019-05-19T02:37:53Z,JP-1001108,
http://www.wikidata.org/entity/Q61887096,葛飾区立上小松図書館,,2019-05-19T02:37:56Z,JP-1001109,
http://www.wikidata.org/entity/Q61887097,葛飾区立立石図書館,,2019-05-19T02:37:58Z,JP-1001110,
http://www.wikidata.org/entity/Q61887101,葛飾区立水元図書館,,2019-05-19T02:38:04Z,JP-1001112,
http://www.wikidata.org/entity/Q61887103,葛飾区立鎌倉図書館,,2019-05-19T02:38:06Z,JP-1001113,
http://www.wikidata.org/entity/Q61887104,葛飾区立四つ木地区図書館,,2019-05-19T02:38:09Z,JP-1001114,
http://www.wikidata.org/entity/Q61887105,葛飾区立西水元地区図書館,,2019-05-19T02:38:11Z,JP-1001115,
http://www.wikidata.org/entity/Q61887107,葛飾区立中央図書館,,2019-05-19T02:38:16Z,JP-1001117,
http://www.wikidata.org/entity/Q61887109,江戸川区立小岩図書館,,2019-05-19T02:38:19Z,JP-1001118,
http://www.wikidata.org/entity/Q61887112,江戸川区立篠崎図書館,,2019-05-19T02:38:26Z,JP-1001121,
http://www.wikidata.org/entity/Q61887115,江戸川区立西葛西図書館,,2019-05-19T02:38:32Z,JP-1001123,
http://www.wikidata.org/entity/Q61887118,江戸川区立東部図書館,,2019-05-19T02:38:34Z,JP-1001125,
http://www.wikidata.org/entity/Q61887119,江戸川区立鹿骨コミュニティ図書館,,2019-05-19T02:38:37Z,JP-1001126,
http://www.wikidata.org/entity/Q61887121,江戸川区立清新町コミュニティ図書館,,2019-05-19T02:38:39Z,JP-1001127,
http://www.wikidata.org/entity/Q61887122,江戸川区立東葛西図書館,,2019-05-19T02:38:42Z,JP-1001128,
http://www.wikidata.org/entity/Q61887126,八王子市南大沢図書館,,2019-07-10T10:27:56Z,JP-1001131,
http://www.wikidata.org/entity/Q61887124,江戸川区立篠崎子ども図書館,,2019-05-19T02:38:45Z,JP-1001129,
http://www.wikidata.org/entity/Q61887125,八王子市中央図書館,,2019-07-10T10:27:52Z,JP-1001130,
http://www.wikidata.org/entity/Q61887128,八王子市川口図書館,,2019-07-10T10:27:57Z,JP-1001132,
http://www.wikidata.org/entity/Q61887132,八王子市生涯学習センター図書館,,2019-07-10T10:27:54Z,JP-1001133,
http://www.wikidata.org/entity/Q61887133,立川市錦図書館,,2019-05-19T02:38:57Z,JP-1001134,
http://www.wikidata.org/entity/Q61887135,立川市幸図書館,,2019-05-19T02:39:00Z,JP-1001135,
http://www.wikidata.org/entity/Q61887137,立川市上砂図書館,,2019-05-19T02:39:03Z,JP-1001136,
http://www.wikidata.org/entity/Q61887138,立川市高松図書館,,2019-05-19T02:39:05Z,JP-1001137,
http://www.wikidata.org/entity/Q61887139,立川市多摩川図書館,,2019-05-19T02:39:08Z,JP-1001138,
http://www.wikidata.org/entity/Q61887144,立川市若葉図書館,,2019-05-19T02:39:13Z,JP-1001140,
http://www.wikidata.org/entity/Q61887145,立川市柴崎図書館,,2019-05-19T02:39:15Z,JP-1001141,
http://www.wikidata.org/entity/Q61887149,立川市中央図書館,,2019-05-19T02:39:18Z,JP-1001142,
http://www.wikidata.org/entity/Q61887154,三鷹市立三鷹図書館,,2019-05-19T02:39:28Z,JP-1001146,
http://www.wikidata.org/entity/Q61887157,三鷹市立東部図書館,,2019-05-19T02:39:31Z,JP-1001148,
http://www.wikidata.org/entity/Q61887159,三鷹市立西部図書館,,2019-05-19T02:39:34Z,JP-1001149,
http://www.wikidata.org/entity/Q61887160,三鷹市立三鷹駅前図書館,,2019-05-19T02:39:36Z,JP-1001150,
http://www.wikidata.org/entity/Q61887162,青梅市中央図書館,,2019-05-19T02:39:39Z,JP-1001151,
http://www.wikidata.org/entity/Q61887164,青梅市大門図書館,,2019-05-19T02:39:41Z,JP-1001152,
http://www.wikidata.org/entity/Q61887165,青梅市沢井図書館,,2019-05-19T02:39:44Z,JP-1001153,
http://www.wikidata.org/entity/Q61887167,青梅市長淵図書館,,2019-05-19T02:39:46Z,JP-1001154,
http://www.wikidata.org/entity/Q61887170,青梅市成木図書館,,2019-05-19T02:39:54Z,JP-1001157,
http://www.wikidata.org/entity/Q61887171,青梅市新町図書館,,2019-05-19T02:39:57Z,JP-1001160,
http://www.wikidata.org/entity/Q61887172,青梅市今井図書館,,2019-05-19T02:39:59Z,JP-1001161,
http://www.wikidata.org/entity/Q61887175,府中市立中央図書館,,2019-05-19T02:40:04Z,JP-1001163,
http://www.wikidata.org/entity/Q61887177,府中市立白糸台図書館,,2019-05-19T02:40:09Z,JP-1001165,
http://www.wikidata.org/entity/Q61887179,府中市立西府図書館,,2019-05-19T02:40:14Z,JP-1001167,
http://www.wikidata.org/entity/Q61887180,府中市立新町図書館,,2019-05-19T02:40:17Z,JP-1001168,
http://www.wikidata.org/entity/Q61887182,府中市立紅葉丘図書館,,2019-05-19T02:40:22Z,JP-1001170,
http://www.wikidata.org/entity/Q61887186,府中市立片町図書館,,2019-05-19T00:49:59Z,JP-1001173,
http://www.wikidata.org/entity/Q61887192,昭島市民図書館緑分館,,2019-05-19T00:50:12Z,JP-1001178,
http://www.wikidata.org/entity/Q61887193,昭島市民図書館つつじが丘分室,,2019-05-19T00:50:16Z,JP-1001179,
http://www.wikidata.org/entity/Q61887194,昭島市民図書館やまのかみ分室,,2019-05-19T00:50:19Z,JP-1001180,
http://www.wikidata.org/entity/Q61887195,調布市立中央図書館,,2019-05-19T00:50:21Z,JP-1001181,
http://www.wikidata.org/entity/Q61887196,調布市立図書館国領分館,,2019-05-19T00:50:24Z,JP-1001182,
http://www.wikidata.org/entity/Q61887198,調布市立図書館神代分館,,2019-05-19T00:50:27Z,JP-1001183,
http://www.wikidata.org/entity/Q61887199,調布市立図書館深大寺分館,,2019-05-19T00:50:29Z,JP-1001184,
http://www.wikidata.org/entity/Q61887200,調布市立図書館染地分館,,2019-05-19T00:50:32Z,JP-1001185,
http://www.wikidata.org/entity/Q61887201,調布市立図書館調和分館,,2019-05-19T00:50:34Z,JP-1001186,
http://www.wikidata.org/entity/Q61887204,調布市立図書館緑ケ丘分館,,2019-05-19T00:50:39Z,JP-1001188,
http://www.wikidata.org/entity/Q61887205,調布市立図書館宮の下分館,,2019-05-19T00:50:42Z,JP-1001189,
http://www.wikidata.org/entity/Q61887210,町田市立中央図書館,,2019-05-19T00:50:50Z,JP-1001192,
http://www.wikidata.org/entity/Q61887211,町田市立さるびあ図書館,,2019-05-19T00:50:52Z,JP-1001193,
http://www.wikidata.org/entity/Q61887212,町田市立金森図書館,,2019-05-19T00:50:55Z,JP-1001194,
http://www.wikidata.org/entity/Q61887213,町田市立木曽山崎図書館,,2019-05-19T00:50:57Z,JP-1001195,
http://www.wikidata.org/entity/Q61887214,町田市立鶴川図書館,,2019-05-19T00:51:00Z,JP-1001196,
http://www.wikidata.org/entity/Q61887216,小金井市立図書館東分室,,2019-05-19T00:51:05Z,JP-1001199,
http://www.wikidata.org/entity/Q61887218,小金井市立図書館緑分室,,2019-05-19T00:51:07Z,JP-1001200,
http://www.wikidata.org/entity/Q61887219,小平市中央図書館,,2019-05-19T00:51:10Z,JP-1001201,
http://www.wikidata.org/entity/Q61887220,小平市中央図書館花小金井北分室,,2019-05-19T00:51:13Z,JP-1001202,
http://www.wikidata.org/entity/Q61887221,小平市中央図書館小川分室,,2019-05-19T00:51:15Z,JP-1001203,
http://www.wikidata.org/entity/Q61887222,小平市中央図書館上水南分室,,2019-05-19T00:51:18Z,JP-1001204,
http://www.wikidata.org/entity/Q61887223,小平市立花小金井図書館,,2019-05-19T00:51:20Z,JP-1001205,
http://www.wikidata.org/entity/Q61887227,小平市立喜平図書館,,2019-05-19T00:51:26Z,JP-1001207,
http://www.wikidata.org/entity/Q61887228,小平市立上宿図書館,,2019-05-19T00:51:28Z,JP-1001208,
http://www.wikidata.org/entity/Q61887229,小平市立津田図書館,,2019-05-19T00:51:31Z,JP-1001209,
http://www.wikidata.org/entity/Q61887231,小平市立仲町図書館,,2019-05-19T00:51:33Z,JP-1001210,
